protocol_id,protocol_version,analysis_role,include_in_primary_accuracy_denominators,region_vantage,case_id,public_case_uid,model_id,family_id,tier_id,position_id,repeat,started_at,finished_at,http_status,transport_complete,finish_reason,returned_model,system_fingerprint,time_to_first_sse_event_ms,time_to_first_reasoning_token_ms,time_to_first_answer_token_ms,time_to_end_ms,prompt_tokens,completion_tokens,total_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,reasoning_tokens,valid_json,exact_keys,exact_match,field_accuracy,matched_fields,total_fields,grader_errors,prompt_tier_calibration_passed,thinking_disabled_violation,sse_event_count,sse_parse_error_count,sse_done_received,stream_error_class,error_class,observed_provider_cost_usd_cache_miss_upper_bound,generator_bundle_sha256,base_fixture_sha256,execution_salt_sha256,salted_user_prompt_sha256,expected_sha256,request_sha256,raw_response_sha256
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:end:r2,758161a40d1b8be0d9ae118b,deepseek-v4-pro,single_record,32k,end,2,2026-08-06T23:44:27.121181Z,2026-08-06T23:44:30.193847Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,537,,2570,3073,32061,47,32108,0,32061,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013988,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,d1490b4b204590f7ba9b70ff473f13b37db26c08c6b6ca9925f64385c05ed62f,6cde4c4da9fbca74e25d5067c81480e46927f4c8672e0b62595004897a417c34,bee49519dded22acc02f3194dcdad959023c676f00da80c0c932520253d51b4d,1ef0fdd4d18762e7c48743e605491b3a01bc61419b628362be38356e3edeaf37,6e65cfbf8eae23997cfc96613864910bbe1c2ca4a6b049900af52652fe0d0557,9adc9cad5b33bf2be3b524cb46b59d181c002d22b068cec7c995607f742177aa
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:end:r3,da3c56392e9751e0ba8a753c,deepseek-v4-pro,single_record,32k,end,3,2026-08-07T00:07:12.636452Z,2026-08-07T00:07:14.750471Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,537,,1482,2114,32061,47,32108,0,32061,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013988,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,ca457918e7544cfa254ecb661c20391bb6027c901f5839dc46d84725f6b688a6,2d9ba4127474c3a628e33e04df63d5f5faf7328cc47a340a27d1612fd0c9e1cf,adcda4516c3f34107fd2277cfa99acf9a945f96ed1b36f2d1628daff2535daad,22dedcd1f063e3f40511c1d57a11e8193ae00eed2e1aad37e53bbb2867f4471f,6a01d6be15660d0922152f4cc08fed52bb1953e569b860b8ed9f34ed8396cb11,1364b358cf6edefddd21ca812610bc82986d875826d071c4ef381ef0564d5284
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:middle:r1,6ec847038a40c3168f8d7516,deepseek-v4-pro,single_record,32k,middle,1,2026-08-06T23:44:23.978817Z,2026-08-06T23:44:26.715534Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,670,,1662,2737,32059,47,32106,0,32059,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013987,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,c9affe28fbf2395bb029151b19e3cb6d1124e7e592fec0f25848188b585b4bf8,dc5e7f5126d0053acf872e510a1f451eb20eeb2b252edbd315ee85eda5364dec,1094245da0d8d8fb774bc444e886e8fa38254b5c5282b487ce7bf4640ff77e0a,6474a4b9bdfebcb9419b15511f94766c27e5b5ab291e3e522102fe0fd73bf6bf,01ab2e5d003e9ed5c52f4ec48ce421ac6db9aefe95404c8a446cad84dcb5835e,e11e7311336d5ae7ecbb8cf322f2df1a10b5a10772bfa078cf5540af54e1e71c
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:middle:r2,87f4f8b9cea381650946c09c,deepseek-v4-pro,single_record,32k,middle,2,2026-08-06T23:57:53.245995Z,2026-08-06T23:57:56.775920Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,557,,3000,3530,32058,47,32105,0,32058,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013987,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,b871022c21f4698334d19141ccb738ee807ffdfffde5442c533aa54293d73fc3,2264f9f803fa23153c2a989ff0fbe99574e34ab068f1659ef8b22d82e8b67e1d,2fa221c9b1e5d5ac88c3d79db125598e4466cf16cb70344a2bc7bcc3843eda9f,bad0b7f82f174820544bdd7f39af6454bbd8d9041b81f26e331b1d9cda5b1e69,111515144a9ae7d7dadddeca071ef9e26f3a4a7c3153977b410ea71f42c4bcfe,052860b20cfa8f121a2d5b33272948e001e48dc9021100e062ee2c50c1416be2
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:32k:middle:r3,b030f5f3e0dd9eb8ac08d2ce,deepseek-v4-pro,single_record,32k,middle,3,2026-08-06T23:57:57.137205Z,2026-08-06T23:58:00.483026Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,557,,2797,3346,32057,47,32104,0,32057,,True,True,True,1.0,6,6,,True,False,51,0,True,,,0.013986,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,99ffe3efb5c61b82444e1c04b86437cd4bf1dc081a2432b60010b90aac2b6935,fcff272a1dba05c9ca691ae5fff107a9c4c98606beaf917e80da547825b0b7ef,68ce47ac33cba7a3f692d37cd7375e4c797aabb15bb77064ae35b8808c1875b3,0e9423e80af298ee548109bd2af924aa1dfd2f74dcddcfecca17fca04610d26a,01071a4eb40240da999f9793bfd3f7694e655a0024e8a7fa023a24372d548ced,94b2592dfc0e65a398ddfe2db1685d7e729b62a1c98327c777108c533c5179ab
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:beginning:r1,fd58d351404430d46a2b2641,deepseek-v4-pro,single_record,950k,beginning,1,2026-08-06T23:57:24.821222Z,2026-08-06T23:57:52.848627Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3118,,27606,28027,950063,55,950118,0,950063,,True,True,True,1.0,6,6,,True,False,59,0,True,,,0.413326,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,e27db9bd3a6136e38d77df4e2184d98df857cfcefc103da003d188a4030b99ea,7581adf21dbe9124e4a23a3aa2f4b6a64c0c64ba2dabd72ecd452f0d8bef09a3,508f3a9e3ba4d69f26e1680e330c04fc766e1b91e4a725b8c8815319e5d58b5f,348a5550a8c35f70257ddb66d856e1a69e051ab69b93b434634d2c1b61257915,a4ee23761bcf3058408db19710ef4d0cb267c7de89465d2cf63b1a7ed21d1646,5b9a1f0f12a607d9880f5b8e4d816bda7acd3fc420e43518f6e5f2c4b175fddc
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:beginning:r2,cd891d8d659da942e648f582,deepseek-v4-pro,single_record,950k,beginning,2,2026-08-06T23:51:56.791896Z,2026-08-06T23:54:39.137310Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3096,,161863,162345,950058,55,950113,0,950058,,True,True,True,1.0,6,6,,True,False,59,0,True,,,0.413324,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,da22577bda2241c9202c81cc2caece40f04b226fce4ce211753bd8a0328882d2,7ad2cd191928e2722cde763374fae6f55c6ab2f449cf49d3b6e33df4b1216681,c85547527fb872c252b4ad6b9fde80cf8ea80d6cb005a8f9bfb158530e253390,9bbc1c9dec78c5f49f403c31410613eeaa461c299b944b893fbabf122927d646,91e42075803bf2fa52d563b95195e3c02b8521887d97c525a6f70675453337af,b5a07325c07a01104a82bf8dc4e9f171e87f532dd6072144840a9ea7ff7c95f1
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:beginning:r3,991560bb6e11f4c2596972ef,deepseek-v4-pro,single_record,950k,beginning,3,2026-08-06T23:41:58.830553Z,2026-08-06T23:44:23.579772Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3022,,144327,144749,950059,55,950114,0,950059,,True,True,True,1.0,6,6,,True,False,59,0,True,,,0.413324,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,edb662febae64cdc1127381d3fd60acb8b5acaca253e25079805fe91c1778f49,455d866c709df4d009f3a38f872e33c438768e357aa890f65a431609a50cba95,00a106b793b5dfa20dd3a92cf6b976d126cdb8d56f7f8b5f7075c40839bb108d,a4863656d2bcf97818d28b02cb3ddbf0647fea09a07a65b674d4be2900be8421,fc16b5c9f6ce3b3b3b9ed47485866de375b5ab3c20dd7a65f231cbd0d8b6a842,132e2821943867a493f05c2f35d1c469ee4912f68453267745c5ac47f66261bc
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:end:r1,c1fa146b6a5026bfc8968354,deepseek-v4-pro,single_record,950k,end,1,2026-08-06T23:46:14.620178Z,2026-08-06T23:48:45.950506Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3284,,150860,151330,950055,55,950110,0,950055,,True,True,True,1.0,6,6,,True,False,59,0,True,,,0.413322,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,d96bb942aa2c27c2bbe78b324442d77571015f3ff848dd1dd1c84f6457e14603,03af785cb8937412da1d8ba964218051449ec684a2417d867c78d129442c949d,062b8597676b058970f60dd2d5455451e52f3b960010c36876eed936b2d7ee63,fbd4568b96816a976d70ebc404668484249454afb5d6e02bee9b7834622c2071,cc56230b4911816a9a98898957d8917d546267eaaa90d79f17f89514cb84ad4b,ca73c9c820f49ecfce795b0c08feef85065dc0f8a100a00dcd3fcedda4a6b97f
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:end:r2,53e95807a9f690077afb6af7,deepseek-v4-pro,single_record,950k,end,2,2026-08-06T23:54:39.932592Z,2026-08-06T23:57:23.971845Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3038,,163124,164039,950059,55,950114,0,950059,,True,True,False,0.8333333333333334,5,6,wrong_type:quantity,True,False,59,0,True,,,0.413324,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,a55b9dc419af49c85ad65e1f7540abd6432e6738d0ac8f3bf5556e2a6290e193,21def9b8638fd370085d28c4b765c0b3bb69450ce2246f5e8b08889424c20d31,413a6d3e0ee916af42160d074b272a4598a3d42f70f65afd9b4d12fb6ee2f7ec,05b0472ed9fc5a7b160f947c842021127b592450e8973862c29975176c7f8e67,e7f133b098213ec5c001d790fa73e724368d6f82793b3b043b0b49eab686c21a,171d8d159e8063534d1c5d9227e87352aae98651d8a7ff2176d84aedb47fa2b7
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:end:r3,698cf7c514f97fa7576c18a2,deepseek-v4-pro,single_record,950k,end,3,2026-08-07T00:03:54.146201Z,2026-08-07T00:06:37.755475Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3245,,163085,163609,950059,55,950114,0,950059,,True,True,True,1.0,6,6,,True,False,59,0,True,,,0.413324,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,c0522511f331373c431ea24a275826fd7220ddba62ec12a7dab6e2f2c17d0438,baf6b91d16a1e8025153cf963cdb0fc13a81a8b5f4db72e138f652103bcdfe67,8bec7b5686abe617ba7ef550de1fa4495f7e7145a99f557dbfe00274691ecb91,c903d9c9e38852d3f5439a80420ced160b6ee959199c16b2ef73dd55a4eeb41b,9b4448a063b9784d4a656657bcc4307684f44c303fafe63a6071a4e936be46dc,13b8fa6d9a8bbf76639e2dcbf18ff2602746d952aff05807fdcd6f587799f005
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:middle:r1,ea0fbbc66a4a03ba017e547c,deepseek-v4-pro,single_record,950k,middle,1,2026-08-07T00:00:24.757187Z,2026-08-07T00:03:21.059274Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3809,,175376,176302,950059,54,950113,0,950059,,True,True,False,0.3333333333333333,2,6,wrong_value:alpha|wrong_value:beta|wrong_type:quantity|wrong_value:checksum,True,False,58,0,True,,,0.413323,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,e5a03a52adc56a9fae8a1a761980dc23bf7e829676ff94986e0e489f40182493,73b8bdbe4c74770a5f5b99cccc776fd979d9de9bb64b46d80feb077cdb6c5909,6f64994b4206559d3496b04cc394d1844190f7b6349908d9dff43395f543bbaf,81960807b7a631311f15bab60f93affbea1ff4c949c80fbba034cc9a64f1ece2,cc6bb1996d002c77474b6de07510e80688237eb9f0a01cf8e584a10eb9a2fe7c,9a20ae321ec6bb58e5a1a6873ab92e3376e5f721eb6fd5208137f2b6028c5073
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:middle:r2,7d8825714c58dbc2fbe5510e,deepseek-v4-pro,single_record,950k,middle,2,2026-08-07T00:07:15.584532Z,2026-08-07T00:07:44.737672Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3391,,28596,29153,950057,55,950112,0,950057,,True,True,False,0.8333333333333334,5,6,wrong_type:quantity,True,False,59,0,True,,,0.413323,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,789ad5c50453819c1872e941f3b841041e13a521406b3f837d8ff99412b2e0c6,57090769bf0629e94dd16b9295dc8df929f13c5a173752edf0014536f995d268,ac587b7076c371d968d6d3b566d22ece8b4f79d12477da151d84d888440dc1e5,3b6a95951bfcb781877f6bd62d6282e7c9e6ce7a431a43274212d380f82946d4,45d2e7f82b46d58a694d8b67e08f6a7fe1acf84e47e520c9467da4d0f52ac81a,086a503ff1a5c220a4e4b81d28f47601b2d632e7206a8c56fb8abba874de1f39
deepseek-v4-long-context-retrieval-v1.1.0,1.1.0,india_latency_validation,False,ap-south-1,deepseek-v4-long-context-retrieval-v1.1.0:deepseek-v4-pro:single_record:950k:middle:r3,bb1417e1e8027aa82c1f777f,deepseek-v4-pro,single_record,950k,middle,3,2026-08-06T23:59:41.273803Z,2026-08-07T00:00:07.362286Z,200,True,stop,deepseek-v4-pro,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,3568,,25496,26088,950060,54,950114,0,950060,,True,True,False,0.8333333333333334,5,6,wrong_value:checksum,True,False,58,0,True,,,0.413324,c7c3470fae03995666326d69329941cd05dcc9a1bc297fd5c2a680ee891a8a9c,74b6e751b50011c23cb6d6f0aac6119cd6e655d8cd62b4072edc767d6e78a94b,c88d1e8f7383c20d853792e2e4afc094bcff3cadcb272fcb16963c9b12846e03,0f97237af2d826969e6c70725d098c56baec65692c7426581832d29684e0d1b9,ff9b750c0e090e73fd1c1559d45e40b0070aa3e4931b73f4c1a386e9a750bc21,e175800197e6715367e3dc2022dcd737ff3815127f0fa8016bd3c809a647fba0,9f5c42f935b408ecc692286a8aca372a2f2933e11d029b3cd52ce23fd73ba775
